Posición,Precio,Volumen,Hora
GGAL042021,118.0,2,14:42:23
DLR122021,122.2,1000,14:42:22
DLR052021,96.09,7000,14:42:22
DLR052021,96.09,4000,14:41:59
DLR122021,122.2,1,14:41:43
RFX20042021,64960.0,2,14:41:43
DLR052021,96.1,11,14:41:42
RFX20062021,69860.0,2,14:41:34
DLR052021,96.1,15,14:41:27
DLR112021,116.6,500,14:41:16
DLR122021,122.4,24,14:40:30
DLR122021,122.4,26,14:40:25
RFX20042021,64900.0,2,14:39:53
RFX20042021,64900.0,3,14:39:53
DLR042021,93.53,330,14:38:10
DLR062021,98.85,500,14:38:04
DLR052021,96.1,1000,14:37:57
DLR052021,96.1,1000,14:37:42
DLR042021,93.53,1000,14:37:42
YPFD042021,592.0,1,14:37:11
YPFD042021,592.0,1,14:37:11
YPFD042021,592.0,1,14:37:11
DLR062021,98.85,330,14:36:08
DLR062021,98.85,2000,14:36:05
DLR062021,98.85,1000,14:36:05
DLR052021,96.1,100,14:35:57
DLR052021,96.1,75,14:35:55
DLR052021,96.1,2000,14:35:52
DLR082021,104.9,1,14:35:51
DLR072021,101.69,20,14:35:50
DLR052021,96.1,1000,14:35:50
DLR052021,96.1,24,14:35:38
DLR122021,122.3,175,14:35:37
DLR042021,93.54,1000,14:35:32
DLR052021,96.1,1000,14:35:32
DLR102021,112.49,49,14:35:28
DLR042021,93.54,1000,14:35:27
DLR042021,93.54,3000,14:35:27
DLR042021,93.54,1000,14:35:27
DLR042021,93.55,100,14:35:06
RFX20062021,69410.0,2,14:34:05
RFX20042021,64850.0,2,14:33:58
RFX20042021,64850.0,5,14:33:52
RFX20062021,69750.0,1,14:33:26
RFX20042021,64850.0,2,14:33:21
RFX20042021,64850.0,3,14:33:21
DLR082021,105.15,1,14:33:20
RFX20042021,64850.0,1,14:33:11
RFX20062021,69790.0,2,14:33:09
RFX20042021,64850.0,2,14:33:09
DLR122021,122.3,250,14:33:08
DLR072021,101.7,1,14:33:06
RFX20042021,64850.0,1,14:32:49
RFX20062021,69750.0,2,14:32:41
DLR102021,112.5,50,14:32:14
DLR052021,96.1,1,14:31:54
DLR042021,93.54,1000,14:31:29
DLR042021,93.54,1000,14:31:29
RFX20042021,64815.0,1,14:31:14
DLR052021,96.1,1000,14:31:10
GGAL042021,118.0,3,14:30:52
DLR052021,96.1,2000,14:30:14
DLR052021,96.1,1000,14:30:14
RFX20042021,64815.0,5,14:30:14
DLR042021,93.55,1000,14:30:02
RFX20042021,64850.0,5,14:30:01
DLR052021,96.1,100,14:29:40
DLR052021,96.1,100,14:29:35
RFX20042021,64880.0,1,14:29:20
RFX20042021,64875.0,10,14:29:20
RFX20042021,64860.0,1,14:29:20
RFX20042021,64860.0,6,14:29:20
RFX20042021,64855.0,1,14:29:20
RFX20042021,64855.0,1,14:29:20
RFX20042021,64890.0,1,14:29:19
RFX20042021,64920.0,1,14:28:34
DLR072021,101.65,3000,14:28:30
DLR062021,98.85,1000,14:27:52
DLR062021,98.85,240,14:27:52
DLR062021,98.85,30,14:27:52
DLR062021,98.85,100,14:27:52
DLR062021,98.85,1000,14:27:37
DLR062021,98.85,1000,14:27:37
DLR072021,101.67,1000,14:26:39
RFX20042021,64890.0,1,14:26:39
GGAL042021,117.85,1,14:26:31
DLR122021,122.3,250,14:26:24
GGAL042021,118.05,5,14:26:14
RFX20042021,64900.0,5,14:25:32
RFX20042021,64890.0,1,14:25:32
DLR052021,96.11,10,14:25:27
DLR052021,96.1,100,14:25:12
DLR052021,96.1,29,14:25:12
RFX20042021,64900.0,1,14:25:06
RFX20042021,64900.0,10,14:25:02
RFX20042021,64910.0,2,14:24:36
DLR082021,105.0,8,14:24:35
DLR082021,105.0,1,14:24:35
DLR042021,93.54,250,14:24:15
DLR042021,93.54,250,14:24:11
DLR092021,108.6,19,14:24:06
DLR042021,93.54,500,14:24:03
DLR102021,112.45,19,14:24:02
RFX20042021,64950.0,3,14:23:45
DLR092021,108.6,50,14:23:38
DLR102021,112.45,50,14:23:23
DLR042021,93.54,1000,14:23:18
DLR052021,96.1,10,14:23:15
DLR102021,112.5,1000,14:23:14
DLR042021,93.54,1000,14:23:12
GGAL042021,118.25,5,14:23:08
GGAL042021,118.2,1,14:23:01
RFX20042021,64950.0,1,14:22:16
RFX20042021,64950.0,1,14:22:16
DLR052021,96.1,100,14:22:08
DLR052021,96.1,100,14:22:05
DLR052021,96.1,100,14:22:05
DLR052021,96.1,100,14:22:05
GGAL042021,118.1,5,14:21:51
GGAL042021,118.05,5,14:21:40
DLR122021,122.2,250,14:21:36
RFX20042021,64950.0,13,14:21:21
RFX20042021,64945.0,5,14:21:19
RFX20042021,64945.0,2,14:20:53
RFX20042021,64945.0,1,14:20:39
RFX20042021,64945.0,1,14:20:39
DLR052021,96.1,1000,14:20:35
RFX20042021,64945.0,1,14:20:31
RFX20042021,64985.0,5,14:20:30
RFX20042021,64950.0,4,14:20:26
RFX20042021,64945.0,4,14:20:16
RFX20042021,64930.0,7,14:20:08
RFX20042021,64930.0,3,14:20:08
RFX20042021,64930.0,2,14:20:07
RFX20042021,64930.0,1,14:20:06
GGAL042021,118.05,1,14:19:57
RFX20042021,64900.0,1,14:19:53
RFX20042021,64915.0,2,14:19:51
RFX20042021,64915.0,1,14:19:51
DLR062021,98.81,1000,14:18:56
DLR112021,116.5,1,14:18:46
DLR062021,98.81,1000,14:18:46
DLR122021,122.2,1000,14:18:45
GGAL042021,118.05,4,14:18:29
DLR062021,98.81,49,14:18:23
GGAL042021,118.05,1,14:18:14
RFX20042021,64900.0,1,14:17:53
RFX20042021,64860.0,4,14:17:53
DLR042021,93.54,100,14:17:50
RFX20042021,64900.0,2,14:17:43
DLR062021,98.81,1000,14:17:17
DLR062021,98.81,1000,14:17:13
GGAL042021,118.0,1,14:17:11
PAMP042021,83.45,1,14:17:08
RFX20042021,64855.0,1,14:17:01
RFX20042021,64855.0,4,14:17:01
RFX20042021,64850.0,1,14:17:01
RFX20042021,64900.0,1,14:17:00
RFX20042021,64900.0,4,14:17:00
RFX20042021,64900.0,2,14:17:00
RFX20042021,64870.0,2,14:17:00
RFX20042021,64870.0,1,14:17:00
RFX20042021,64870.0,4,14:17:00
RFX20042021,64860.0,1,14:17:00
RFX20042021,64860.0,4,14:17:00
PAMP042021,83.45,1,14:16:56
DLR052021,96.1,5000,14:16:10
DLR042021,93.54,5000,14:16:00
RFX20042021,64950.0,9,14:15:56
DLR092021,108.5,100,14:15:24
RFX20042021,64995.0,1,14:15:12
RFX20042021,64950.0,8,14:15:12
RFX20042021,64950.0,1,14:15:06
DLR062021,98.85,60,14:14:25
RFX20042021,64950.0,1,14:14:00
DLR092021,108.45,1000,14:13:58
DLR062021,98.81,1000,14:13:38
DLR122021,122.25,300,14:13:35
DLR062021,98.81,1000,14:13:33
DLR092021,108.48,1000,14:13:31
GGAL042021,118.05,5,14:13:17
GGAL042021,118.0,3,14:13:08
GGAL042021,118.0,10,14:12:39
GGAL042021,118.0,5,14:12:39
GGAL042021,118.05,10,14:12:39
GGAL042021,118.05,2,14:12:39
RFX20042021,64950.0,1,14:12:39
RFX20042021,64925.0,1,14:12:38
GGAL042021,118.2,5,14:12:22
RFX20042021,64955.0,1,14:12:15
RFX20042021,64955.0,4,14:11:46
RFX20042021,64955.0,1,14:11:45
DLR072021,101.7,1000,14:11:35
DLR072021,101.7,1000,14:11:35
DLR062021,98.8,7000,14:11:19
RFX20042021,64955.0,5,14:11:15
DLR062021,98.8,3000,14:11:03
RFX20042021,64975.0,1,14:10:57
RFX20042021,64955.0,4,14:10:57
DLR062021,98.8,10000,14:10:50
GGAL062021,123.9,3,14:10:50
DLR042021,93.54,1000,14:10:49
DLR052021,96.1,1000,14:10:49
DLR122021,122.3,1000,14:10:36
RFX20042021,65000.0,1,14:10:12
RFX20042021,64955.0,2,14:10:07
GGAL042021,118.2,5,14:09:41
RFX20042021,65000.0,1,14:08:52
DLR092021,108.6,1000,14:08:34
GGAL042021,118.25,5,14:08:19
DLR122021,122.3,250,14:08:05
DLR122021,122.3,1000,14:07:45
GGAL042021,118.45,5,14:07:43
GGAL062021,124.05,5,14:07:34
GGAL042021,118.45,5,14:07:34
RFX20042021,64935.0,5,14:07:34
RFX20042021,64940.0,10,14:07:26
DLR072021,101.7,1000,14:07:07
GGAL042021,118.5,18,14:06:53
RFX20042021,65005.0,2,14:06:27
RFX20042021,65005.0,1,14:06:23
RFX20042021,65005.0,2,14:06:19
GGAL042021,118.55,5,14:05:17
GGAL042021,118.5,5,14:05:17
RFX20042021,65065.0,1,14:05:08
RFX20042021,65070.0,5,14:04:12
RFX20042021,65090.0,10,14:04:06
RFX20042021,65130.0,3,14:03:58
PAMP042021,83.2,5,14:03:57
RFX20042021,65125.0,1,14:03:53
PAMP042021,83.2,5,14:03:39
RFX20042021,65130.0,5,14:03:33
GGAL062021,124.2,5,14:03:06
GGAL042021,118.6,2,14:03:03
GGAL042021,118.6,1,14:02:16
GGAL042021,118.6,2,14:02:12
RFX20042021,65100.0,1,14:02:09
GGAL042021,118.65,5,14:02:03
RFX20042021,65065.0,7,14:00:55
RFX20042021,65055.0,5,14:00:51
RFX20042021,65055.0,1,14:00:51
RFX20042021,65100.0,1,14:00:46
RFX20042021,65100.0,5,14:00:45
RFX20042021,65100.0,1,14:00:40
DLR042021,93.54,100,14:00:40
RFX20042021,65140.0,10,14:00:34
RFX20042021,65150.0,10,14:00:32
RFX20042021,65150.0,1,14:00:32
RFX20042021,65170.0,1,14:00:30
DLR072021,101.7,100,14:00:29
RFX20042021,65180.0,1,14:00:28
RFX20042021,65180.0,2,14:00:28
DLR042021,93.54,1000,13:59:48
GGAL042021,118.6,5,13:59:33
DLR042021,93.54,1000,13:59:29
DLR042021,93.54,1000,13:59:26
DLR042021,93.54,1000,13:59:24
DLR042021,93.54,1000,13:59:23
DLR042021,93.54,1000,13:59:20
RFX20042021,65200.0,1,13:59:20
DLR042021,93.54,1000,13:58:35
DLR072021,101.65,91,13:58:30
GGAL062021,124.25,5,13:58:18
GGAL042021,118.5,5,13:58:18
DLR052021,96.09,100,13:57:47
DLR042021,93.53,170,13:57:30
GGAL042021,118.75,5,13:57:23
DLR072021,101.65,9,13:57:03
PAMP042021,84.05,5,13:57:03
RFX20042021,65180.0,5,13:56:54
DLR082021,105.0,300,13:56:52
DLR082021,105.0,1,13:56:52
RFX20042021,65220.0,2,13:56:47
RFX20042021,65215.0,3,13:56:47
PAMP042021,84.05,5,13:56:42
RFX20042021,65220.0,2,13:56:33
DLR062021,98.8,170,13:55:31
DLR092021,108.6,1000,13:55:02
RFX20042021,65250.0,2,13:53:54
GGAL062021,124.5,4,13:53:39
GGAL042021,118.7,4,13:53:18
GGAL062021,124.6,5,13:52:41
GGAL042021,118.7,20,13:52:33
GGAL042021,118.65,1,13:52:23
RFX20042021,65220.0,2,13:51:50
GGAL042021,118.7,5,13:51:49
GGAL062021,124.55,3,13:51:49
DLR092021,108.6,1000,13:51:37
DLR102021,112.5,1000,13:51:32
RFX20042021,65210.0,5,13:51:25
RFX20042021,65230.0,5,13:51:22
RFX20042021,65230.0,2,13:51:13
DLR102021,112.5,1000,13:50:48
DLR102021,112.5,5000,13:50:45
GGAL042021,118.8,5,13:50:40
GGAL042021,119.0,5,13:50:40
GGAL042021,119.0,1,13:50:35
GGAL042021,119.0,8,13:50:35
GGAL042021,119.0,10,13:50:35
GGAL042021,119.0,1,13:50:35
GGAL042021,118.95,1,13:50:32
GGAL042021,118.9,1,13:50:29
GGAL042021,118.9,5,13:50:29
GGAL042021,118.9,5,13:50:29
GGAL042021,118.7,4,13:50:26
ORO052021,1790.0,1,13:50:13
RFX20042021,65205.0,2,13:49:51
GGAL062021,124.5,11,13:49:45
GGAL062021,124.5,5,13:49:42
WTI052021,62.7,2,13:49:37
DLR122021,122.5,1,13:49:29
DLR122021,122.5,49,13:49:29
DLR122021,122.5,200,13:49:29
DLR062021,98.85,9,13:49:28
GGAL062021,124.45,5,13:49:15
DLR102021,112.43,44,13:48:52
DLR102021,112.43,200,13:48:52
GGAL042021,118.75,1,13:48:39
GGAL042021,118.75,10,13:48:39
GGAL042021,118.7,1,13:48:37
GGAL042021,118.7,4,13:48:37
GGAL042021,118.7,3,13:48:37
GGAL042021,118.6,5,13:48:18
YPFD042021,591.95,1,13:48:07
RFX20042021,65235.0,2,13:47:29
RFX20042021,65235.0,9,13:47:29
RFX20042021,65345.0,2,13:47:13
RFX20042021,65300.0,7,13:47:09
RFX20042021,65305.0,5,13:47:07
GGAL042021,118.7,2,13:46:48
GGAL042021,118.7,1,13:46:48
GGAL042021,118.7,1,13:46:48
GGAL042021,118.7,10,13:46:48
RFX20042021,65350.0,5,13:46:38
RFX20042021,65355.0,5,13:46:38
RFX20042021,65355.0,5,13:46:38
DLR042021,93.53,420,13:46:12
DLR042021,93.53,100,13:45:46
DLR042021,93.53,480,13:45:46
DLR042021,93.53,1000,13:45:41
DLR042021,93.53,1000,13:45:41
RFX20042021,65305.0,5,13:45:40
DLR092021,108.5,2000,13:45:32
GGAL042021,118.6,1,13:45:30
GGAL042021,118.6,10,13:45:30
RFX20042021,65300.0,2,13:45:20
RFX20042021,65300.0,2,13:45:20
DLR112021,116.7,25,13:45:01
RFX20042021,65280.0,5,13:44:55
RFX20042021,65285.0,4,13:44:53
RFX20042021,65285.0,1,13:44:50
RFX20042021,65285.0,5,13:44:48
RFX20042021,65290.0,6,13:44:45
RFX20042021,65350.0,2,13:44:35
DLR112021,116.7,175,13:43:50
DLR112021,116.7,75,13:43:50
DLR122021,122.3,250,13:43:49
PAMP042021,84.3,5,13:43:35
GGAL062021,124.3,3,13:42:50
GGAL042021,118.6,4,13:42:20
GGAL042021,118.6,1,13:42:15
GGAL062021,124.45,1,13:42:15
GGAL042021,118.65,5,13:42:11
GGAL042021,118.65,5,13:42:00
GGAL042021,118.6,10,13:41:42
GGAL042021,118.55,5,13:41:37
DLR042021,93.53,1000,13:41:25
DLR042021,93.53,1000,13:41:25
DLR042021,93.53,1000,13:41:25
RFX20042021,65355.0,5,13:41:22
RFX20042021,65365.0,2,13:41:19
RFX20042021,65365.0,2,13:41:11
GGAL062021,124.2,2,13:40:56
RFX20042021,65370.0,5,13:40:52
GGAL042021,118.6,10,13:40:51
RFX20042021,65445.0,1,13:40:49
RFX20042021,65450.0,2,13:40:39
RFX20042021,65490.0,10,13:40:35
RFX20042021,65450.0,3,13:40:30
RFX20042021,65400.0,7,13:40:27
RFX20042021,65400.0,1,13:40:23
RFX20042021,65400.0,5,13:40:23
RFX20042021,65420.0,5,13:40:23
RFX20042021,65260.0,1,13:40:03
RFX20042021,65250.0,5,13:40:03
RFX20042021,65245.0,5,13:40:03
RFX20042021,65230.0,5,13:40:03
RFX20042021,65200.0,2,13:40:03
GGAL062021,124.25,10,13:39:57
RFX20042021,65390.0,9,13:39:51
DLR082021,104.9,1,13:39:48
GGAL062021,124.2,5,13:39:46
RFX20042021,65395.0,8,13:39:42
RFX20042021,65395.0,1,13:39:42
RFX20042021,65395.0,9,13:39:42
RFX20042021,65390.0,3,13:39:42
RFX20042021,65390.0,1,13:39:35
RFX20042021,65390.0,2,13:39:35
RFX20042021,65360.0,12,13:39:34
RFX20042021,65320.0,1,13:39:17
DLR092021,108.5,80,13:39:17
RFX20042021,65295.0,5,13:39:15
GGAL042021,118.3,3,13:38:30
GGAL042021,118.35,10,13:38:30
GGAL042021,118.3,5,13:38:16
GGAL042021,118.2,3,13:38:08
GGAL042021,118.3,2,13:38:08
GGAL042021,118.2,5,13:38:07
GGAL042021,118.2,5,13:37:53
RFX20042021,65245.0,8,13:36:57
RFX20042021,65245.0,5,13:36:57
GGAL042021,118.2,2,13:36:46
GGAL042021,118.1,5,13:36:43
GGAL042021,118.1,10,13:36:43
RFX20042021,65245.0,5,13:36:41
DLR122021,122.3,25,13:36:15
DLR122021,122.3,200,13:36:15
RFX20042021,65200.0,2,13:36:12
RFX20042021,65200.0,9,13:36:05
RFX20042021,65200.0,1,13:36:00
RFX20042021,65205.0,5,13:35:57
RFX20042021,65210.0,4,13:35:55
RFX20042021,65215.0,5,13:35:51
RFX20042021,65215.0,5,13:35:41
RFX20042021,65205.0,5,13:35:37
GGAL042021,118.0,3,13:35:10
RFX20062021,70100.0,2,13:35:08
RFX20042021,65300.0,3,13:35:07
RFX20042021,65300.0,5,13:35:07
RFX20042021,65300.0,6,13:35:07
GGAL042021,118.0,5,13:35:06
GGAL042021,118.0,5,13:35:06
RFX20062021,70050.0,10,13:35:01
RFX20042021,65255.0,5,13:34:58
RFX20042021,65255.0,5,13:34:53
RFX20042021,65300.0,1,13:34:51
DLR092021,108.4,2000,13:34:49
GGAL042021,117.9,5,13:34:44
RFX20042021,65345.0,5,13:34:09
RFX20042021,65350.0,1,13:34:06
RFX20042021,65360.0,1,13:34:02
RFX20042021,65370.0,3,13:33:59
RFX20042021,65350.0,1,13:33:55
RFX20042021,65350.0,1,13:33:53
RFX20042021,65335.0,6,13:33:31
RFX20042021,65365.0,5,13:33:31
RFX20042021,65370.0,20,13:33:31
GGAL042021,118.15,5,13:33:28
RFX20042021,65340.0,3,13:33:23
RFX20042021,65315.0,1,13:33:17
RFX20042021,65320.0,10,13:33:17
GGAL042021,118.0,5,13:33:13
RFX20042021,65315.0,5,13:33:12
RFX20042021,65285.0,1,13:33:09
RFX20042021,65285.0,1,13:33:06
RFX20042021,65290.0,4,13:33:06
RFX20042021,65250.0,1,13:33:00
RFX20042021,65250.0,1,13:33:00
YPFD042021,592.25,1,13:32:32
RFX20042021,65230.0,10,13:32:20
RFX20042021,65160.0,1,13:31:38
YPFD042021,592.85,1,13:31:36
YPFD042021,593.0,2,13:31:31
DLR112021,116.5,25,13:31:26
RFX20042021,65205.0,2,13:30:37
RFX20062021,69900.0,10,13:30:27
RFX20042021,65280.0,8,13:30:26
DLR052021,96.08,180,13:30:26
DLR052021,96.08,17,13:30:26
GGAL062021,123.8,3,13:30:23
RFX20042021,65200.0,1,13:30:22
GGAL062021,123.8,3,13:30:15
GGAL042021,118.3,1,13:30:14
RFX20042021,65230.0,3,13:30:12
RFX20042021,65245.0,4,13:30:11
RFX20042021,65240.0,1,13:30:11
RFX20062021,69800.0,5,13:30:07
RFX20062021,69800.0,1,13:30:07
RFX20062021,69800.0,1,13:30:07
GGAL062021,123.8,2,13:30:06
RFX20042021,65290.0,3,13:30:04
RFX20042021,65245.0,4,13:29:57
RFX20042021,65280.0,7,13:29:44
RFX20042021,65295.0,3,13:29:38
RFX20042021,65290.0,2,13:29:35
RFX20042021,65280.0,2,13:29:33
RFX20042021,65280.0,5,13:29:32
RFX20042021,65280.0,3,13:29:25
RFX20042021,65285.0,7,13:29:19
RFX20042021,65250.0,1,13:29:10
RFX20042021,65250.0,3,13:29:07
RFX20042021,65250.0,1,13:29:03
RFX20042021,65250.0,1,13:29:03
RFX20042021,65250.0,2,13:29:03
RFX20042021,65225.0,19,13:28:59
RFX20042021,65225.0,2,13:28:56
RFX20042021,65225.0,1,13:28:56
RFX20042021,65220.0,6,13:28:53
RFX20042021,65220.0,2,13:28:53
GGAL042021,118.3,10,13:28:45
GGAL042021,118.3,10,13:28:45
RFX20042021,65220.0,1,13:28:40
GGAL042021,118.1,5,13:28:39
RFX20042021,65225.0,2,13:28:37
GGAL042021,118.3,5,13:28:26
YPFD042021,595.0,1,13:28:25
YPFD042021,595.0,3,13:28:25
RFX20042021,65220.0,2,13:28:24
RFX20042021,65220.0,7,13:28:24
RFX20042021,65220.0,8,13:28:22
RFX20042021,65200.0,3,13:28:18
GGAL042021,118.0,5,13:28:07
GGAL042021,118.0,5,13:28:07
RFX20042021,65220.0,1,13:27:51
RFX20042021,65210.0,10,13:27:49
DLR072021,101.6,1000,13:27:49
GGAL042021,117.8,5,13:27:48
RFX20042021,65200.0,3,13:27:47
RFX20042021,65200.0,5,13:27:47
RFX20042021,65155.0,2,13:27:45
GGAL042021,117.75,5,13:27:45
GGAL042021,117.7,5,13:27:38
RFX20042021,65170.0,6,13:27:36
RFX20042021,65175.0,1,13:27:35
RFX20042021,65185.0,1,13:27:33
YPFD042021,594.5,1,13:27:28
YPFD042021,594.75,1,13:27:28
GGAL042021,117.7,6,13:27:18
RFX20042021,65190.0,1,13:27:16
RFX20042021,65190.0,1,13:27:16
DLR122021,122.25,2,13:27:15
RFX20042021,65185.0,1,13:27:10
GGAL042021,117.7,2,13:27:08
GGAL042021,117.7,8,13:27:08
RFX20042021,65150.0,3,13:27:05
RFX20042021,65150.0,5,13:27:01
GGAL042021,117.6,1,13:27:00
GGAL042021,117.6,3,13:27:00
GGAL042021,117.6,5,13:27:00
RFX20042021,65145.0,9,13:26:59
RFX20042021,65095.0,1,13:26:54
GGAL042021,117.6,3,13:26:38
GGAL042021,117.45,4,13:26:38
GGAL042021,117.6,2,13:26:38
GGAL042021,117.45,2,13:26:31
RFX20042021,65075.0,1,13:26:29
RFX20042021,65095.0,1,13:26:29
RFX20042021,65095.0,2,13:26:29
GGAL042021,117.4,2,13:26:26
RFX20042021,65060.0,1,13:26:08
DLR052021,96.08,1000,13:25:55
DLR052021,96.08,1000,13:25:55
DLR052021,96.08,75,13:25:49
DLR052021,96.08,100,13:25:47
YPFD042021,593.0,1,13:25:41
DLR052021,96.07,2,13:25:36
RFX20042021,65045.0,1,13:25:21
RFX20042021,65045.0,1,13:25:21
GGAL042021,117.2,5,13:25:10
DLR042021,93.54,825,13:25:09
RFX20042021,65000.0,5,13:25:06
RFX20042021,64990.0,4,13:25:02
GGAL042021,117.1,5,13:24:49
GGAL042021,117.05,10,13:24:46
DLR062021,98.8,2,13:24:36
PAMP042021,84.55,1,13:23:40
PAMP042021,84.55,5,13:23:40
DLR102021,112.35,5,13:23:21
DLR042021,93.54,1000,13:22:55
DLR052021,96.08,1000,13:22:31
DLR052021,96.08,1000,13:22:20
RFX20042021,64910.0,5,13:22:17
RFX20042021,64915.0,5,13:22:13
RFX20042021,64915.0,1,13:22:13
RFX20042021,64905.0,2,13:22:07
RFX20042021,64915.0,4,13:22:03
RFX20042021,64920.0,5,13:21:48
RFX20042021,64920.0,1,13:21:48
DLR052021,96.08,1000,13:21:22
GGAL042021,116.9,4,13:21:12
DLR052021,96.08,1000,13:21:06
DLR062021,98.8,1000,13:20:46
RFX20042021,65000.0,1,13:20:42
DLR062021,98.79,496,13:20:23
DLR092021,108.4,2,13:20:22
DLR082021,104.9,65,13:20:21
DLR062021,98.8,144,13:20:21
DLR082021,104.9,1000,13:20:20
DLR062021,98.8,2000,13:20:19
DLR062021,98.8,1000,13:20:19
DLR052021,96.08,1000,13:19:37
RFX20042021,65000.0,4,13:18:56
RFX20042021,65050.0,5,13:18:37
DLR052021,96.08,1000,13:18:27
DLR042021,93.53,1000,13:18:12
RFX20042021,64985.0,1,13:18:11
RFX20042021,65060.0,1,13:17:59
RFX20042021,65060.0,4,13:17:59
RFX20042021,65030.0,2,13:17:24
RFX20042021,65015.0,1,13:17:19
RFX20042021,65005.0,5,13:17:17
DLR052021,96.08,1000,13:16:46
DLR052021,96.08,1000,13:15:10
DLR062021,98.81,1000,13:14:50
RFX20042021,64930.0,5,13:14:49
RFX20042021,64925.0,3,13:14:02
DLR052021,96.08,1000,13:13:59
DLR042021,93.54,1000,13:13:56
DLR042021,93.54,1000,13:13:56
RFX20042021,64925.0,5,13:13:44
WTI052021,62.7,5,13:13:27
RFX20042021,64925.0,5,13:13:23
DLR062021,98.85,5000,13:12:56
RFX20042021,64905.0,6,13:12:39
RFX20042021,64950.0,6,13:12:28
DLR092021,108.5,45,13:12:01
RFX20042021,64995.0,2,13:11:58
RFX20042021,64995.0,2,13:11:58
DLR082021,104.9,15,13:11:37
DLR082021,104.9,25,13:11:37
RFX20042021,64950.0,1,13:11:32
RFX20042021,64950.0,4,13:11:32
RFX20042021,64950.0,1,13:11:21
RFX20042021,64950.0,4,13:11:21
DLR062021,98.81,1000,13:09:44
RFX20042021,64940.0,10,13:09:31
RFX20042021,64890.0,1,13:09:11
DLR102021,112.5,5000,13:09:09
DLR102021,112.5,5000,13:08:53
RFX20042021,64865.0,1,13:08:37
DLR092021,108.5,45,13:08:36
DLR092021,108.5,200,13:08:36
RFX20042021,64865.0,3,13:08:33
DLR102021,112.4,1000,13:08:29
DLR102021,112.3,136,13:08:27
DLR082021,104.95,1000,13:08:22
RFX20042021,64880.0,5,13:08:13
GGAL042021,116.7,6,13:08:07
GGAL042021,116.7,5,13:08:07
GGAL042021,116.75,5,13:08:06
RFX20042021,64865.0,1,13:08:02
RFX20042021,64845.0,1,13:07:29
RFX20042021,64845.0,7,13:07:28
RFX20042021,64845.0,3,13:07:25
DLR112021,116.5,54,13:07:19
DLR112021,116.5,500,13:07:19
DLR112021,116.5,275,13:07:19
DLR112021,116.5,100,13:07:19
DLR112021,116.5,350,13:07:19
DLR102021,112.3,1000,13:07:18
RFX20042021,64875.0,2,13:07:05
RFX20042021,64900.0,5,13:07:03
RFX20042021,64900.0,5,13:06:45
GGAL042021,116.7,1,13:06:45
DLR052021,96.09,1000,13:06:43
GGAL042021,116.85,5,13:06:16
DLR042021,93.54,1000,13:06:14
GGAL042021,116.8,4,13:06:13
GGAL042021,116.8,5,13:06:13
RFX20042021,64945.0,4,13:06:03
DLR112021,116.45,100,13:06:02
RFX20042021,64940.0,5,13:05:57
DLR102021,112.2,200,13:05:56
RFX20042021,64930.0,10,13:05:54
RFX20042021,64930.0,10,13:05:50
RFX20042021,64920.0,7,13:05:45
GGAL042021,116.7,3,13:05:33
GGAL042021,116.7,3,13:05:17
RFX20042021,64910.0,1,13:04:55
RFX20042021,64910.0,1,13:04:55
RFX20042021,64900.0,1,13:04:52
RFX20042021,64895.0,2,13:04:50
RFX20042021,64890.0,10,13:04:33
RFX20042021,64870.0,4,13:04:21
DLR052021,96.09,1000,13:04:20
DLR042021,93.54,1000,13:04:20
RFX20042021,64870.0,10,13:04:14
RFX20042021,64835.0,10,13:04:08
RFX20042021,64830.0,10,13:04:06
RFX20042021,64830.0,10,13:04:04
RFX20042021,64810.0,1,13:03:35
RFX20042021,64830.0,10,13:03:26
DLR062021,98.79,4,13:03:23
GGAL042021,116.55,2,13:02:56
DLR042021,93.53,170,13:02:27
DLR042021,93.53,130,13:02:23
DLR052021,96.09,54,13:02:22
GGAL042021,116.55,1,13:02:18
GGAL042021,116.5,1,13:01:06
RFX20042021,64765.0,3,13:01:01
RFX20042021,64765.0,2,13:00:47
DLR092021,108.5,190,13:00:21
DLR092021,108.5,250,13:00:21
DLR092021,108.5,160,13:00:21
GGAL042021,116.55,3,13:00:15
GGAL042021,116.55,1,13:00:13
GGAL042021,116.55,2,13:00:13
RFX20042021,64700.0,6,12:59:55
RFX20042021,64700.0,5,12:59:55
DLR102021,112.15,200,12:59:24
RFX20042021,64730.0,1,12:59:09
DLR122021,121.75,40,12:58:52
DLR092021,108.5,5,12:57:55
RFX20042021,64770.0,4,12:57:53
DLR102021,112.25,40,12:57:34
DLR062021,98.79,1,12:57:30
DLR092021,108.4,200,12:57:28
DLR102021,112.3,1000,12:57:21
DLR082021,104.9,210,12:57:19
DLR102021,112.2,10,12:57:10
DLR062021,98.78,1,12:57:08
DLR062021,98.77,1,12:56:54
DLR102021,112.3,1000,12:56:52
RFX20042021,64750.0,5,12:56:38
DLR062021,98.76,1,12:56:35
RFX20042021,64715.0,1,12:56:11
RFX20042021,64720.0,1,12:56:07
RFX20042021,64725.0,1,12:56:04
RFX20042021,64770.0,1,12:56:03
RFX20042021,64730.0,2,12:56:00
WTI052021,62.56,1,12:55:34
DLR062021,98.76,1,12:55:30
DLR062021,98.8,3000,12:55:25
DLR062021,98.76,1,12:55:11
DLR112021,116.3,300,12:54:58
